Main_Site_ID,Site_ID,Main_Site_Flag,Miles_from_Main_Site
466940,557462,N,7
466940,557463,N,0.1
466940,564920,N,0.1
466940,568396,N,6.5
466940,574947,N,0.2
466940,579269,N,4.7
466940,579270,N,18.6
466940,581213,N,25.5
466940,590056,N,0.2
466940,602392,N,17.7
466940,607517,N,8.2
466940,607518,N,0.2
466940,607519,N,5.2
466940,611535,N,17.5
466940,611658,N,0.1
466940,613401,N,0.1
466940,613402,N,0.1
466940,613404,N,0.1
466940,613405,N,0.1
466940,613406,N,0.1
466940,613407,N,0.5
466940,613408,N,0.5
466940,613409,N,0.5
466940,613703,N,0.1
217154,217154,Y,0
511562,357773,N,2
511562,470791,N,0.2
511562,501315,N,0.2
511562,511562,Y,0
511562,514456,N,17
511562,534355,N,5
511562,581994,N,5.8
217157,217157,Y,0
217157,535144,N,0.1
217157,535145,N,0.1
217158,22740,N,15
217158,217158,Y,0
217158,292481,N,15
217158,310516,N,0.1
217158,310517,N,0.3
217158,346965,N,15
217158,414045,N,0.1
217158,453022,N,1
217158,453023,N,0.1
217158,453024,N,0.1
217158,456385,N,0.1
217158,506230,N,2
217158,507535,N,0.1
217158,528696,N,2
217158,528698,N,15
217158,528822,N,15
217158,554588,N,15
31692,31692,Y,0
31692,352123,N,5.5
31692,405959,N,0.1
31692,478157,N,1
31692,514245,N,0.1
31692,606602,N,0.1
31692,606605,N,9.4
217161,103239,N,0.1
217161,103248,N,8
217161,217161,Y,0
217161,345906,N,11
217161,345907,N,3
217161,345913,N,15
217161,345918,N,2
217161,406403,N,1
217161,406644,N,0.1
217161,458029,N,10
217161,479588,N,11
217161,486931,N,0.9
217161,496972,N,1
217161,534793,N,6
217161,560910,N,15
217161,571577,N,10
217161,583560,N,0.1
217162,217162,Y,0
217162,356517,N,4
217162,379785,N,0.2
217162,543026,N,4.9
217162,543030,N,13.7
217162,543032,N,0.5
217162,543033,N,5.5
217162,549464,N,11.9
217162,556490,N,0.1
217162,557973,N,7.7
217162,562246,N,29.6
217162,562247,N,10
217162,563177,N,0.6
217162,563639,N,1.8
217162,571223,N,6.3
217162,573263,N,6.2
217162,577295,N,5.5
217162,577609,N,0.1
217162,580149,N,0.1
217162,589691,N,6.1
217162,605617,N,8.6
217162,609773,N,6.1
217162,611553,N,0.4
19411,19411,Y,0
19411,426032,N,0.1
19411,550510,N,0.1
19411,597689,N,0.6
217165,19655,N,1
217165,217165,Y,0
217165,415841,N,1
217165,489710,N,0.1
217165,501661,N,2
217169,217169,Y,0
217169,240462,N,0.1
217169,353229,N,0.8
217169,500020,N,0.1
217173,22723,N,18
217173,32924,N,6
217173,123059,N,16
217173,217173,Y,0
217173,508842,N,17
217173,511645,N,21
217173,517026,N,18
217173,557847,N,16
217173,580241,N,0.3
521657,401542,N,6.4
521657,401554,N,0.1
521657,442257,N,14
521657,442258,N,1
521657,491274,N,1
521657,521657,Y,0
521657,533230,N,5.5
521657,556858,N,0.2
217175,191214,N,26
217175,217175,Y,0
422479,422479,Y,0
217177,217177,Y,0
217177,481732,N,0.1
217177,511088,N,0.2
217177,511191,N,0.1
217182,217182,Y,0
17478,17478,Y,0
17478,525566,N,7.4
17478,549943,N,32
17478,554591,N,0.2
17478,597387,N,5.9
17478,608504,N,0.1
217183,217183,Y,0
217183,380765,N,0.1
17565,17565,Y,0
17565,387100,N,0.1
17565,414425,N,0.1
17565,534602,N,6
17565,592631,N,12
217184,217184,Y,0
18885,18885,Y,0
18885,406753,N,850
18885,410895,N,5
18885,410896,N,0.5
18885,426344,N,670
18885,459328,N,0.5
18885,472734,N,4
18885,515295,N,21
18885,528476,N,8
18885,530750,N,7
18885,543738,N,3
18885,547163,N,0.5
18885,547164,N,18
18885,590825,N,3
18885,591540,N,20
18885,606818,N,840
18885,611668,N,1
18885,612986,N,850
347925,347925,Y,0
347925,347942,N,0.1
347925,347983,N,0.1
347925,347984,N,0.1
347925,347986,N,44
347925,347987,N,35
347925,570229,N,7
347925,570231,N,23
347925,593517,N,23
347925,593659,N,80
347925,593663,N,56
347925,603045,N,0.1
17652,17652,Y,0
17652,119645,N,15
17652,516808,N,1
17652,516809,N,1
17652,588410,N,1
17652,600280,N,1
217192,217192,Y,0
217192,347661,N,2.5
217192,347680,N,23.4
217192,347981,N,0.1
217192,451318,N,15.6
217192,451323,N,23.4
217192,457825,N,2.5
217192,486547,N,15.5
217192,496227,N,0.1
217192,506132,N,27.7
217192,510769,N,12.2
217192,511926,N,41.5
217192,516054,N,10
217192,516056,N,16
217192,529318,N,23
217192,536913,N,13.5
217192,548275,N,2.5
217192,570116,N,15.5
217192,579335,N,0.1
217192,581696,N,20.6
217192,581697,N,14.6
25517,25517,Y,0
338209,18908,N,8
338209,338209,Y,0
338209,402341,N,0.1
338209,402342,N,0.1
338209,447538,N,4.5
338209,450507,N,8
338209,453512,N,0.3
338209,546617,N,4.7
338209,548681,N,10.3
217194,217194,Y,0
217194,517736,N,1
217195,217195,Y,0
217195,494609,N,0.1
217195,494611,N,0.1
217195,557413,N,0.1
217195,584005,N,5.4
217196,217196,Y,0
217196,569600,N,2.5
217196,578328,N,100
217196,578334,N,77
217198,217198,Y,0
217198,408198,N,0.1
217198,564574,N,0.1
217199,217199,Y,0
217199,312512,N,1.9
217199,428470,N,0.1
217199,484152,N,2.8
217199,484153,N,1.2
217199,498656,N,1.5
217199,501609,N,37.7
217199,513230,N,1.8
217199,535852,N,0.1
217199,535853,N,1.3
217199,583714,N,2.8
217199,586290,N,1.7
217199,617444,N,2.8
217199,617445,N,1
217199,617446,N,1.2
217199,617447,N,6.9
217199,617448,N,0.1
217199,617449,N,2
217199,617450,N,2
217199,617451,N,1.8
217199,617452,N,2.8
17896,17896,Y,0
17896,613230,N,19.3
17896,613233,N,0.1
217205,217205,Y,0
217205,485471,N,0.1
217205,582549,N,0.2
217212,198912,N,0.1
217212,217212,Y,0
217212,318413,N,0.1
217212,391712,N,0.1
217212,490905,N,0.1
217212,586220,N,0.1
280809,280809,Y,0
280809,280810,N,5.8
280809,280815,N,2.7
280809,419722,N,4.5
280809,419755,N,0.1
280809,419766,N,0.1
280809,419769,N,0.1
280809,419908,N,6.3
280809,465196,N,0.1
280809,486987,N,0.1
280809,514034,N,0.3
280809,517299,N,0.2
280809,517301,N,3.8
280809,517302,N,0.1
280809,539061,N,0.1
280809,539141,N,0.1
280809,563137,N,2.7
280809,599029,N,0.2
280809,599218,N,0.2
280809,603499,N,0.1
280809,605955,N,0.1
18118,18118,Y,0
18118,524868,U,0.3
217221,217221,Y,0
217221,331652,N,0.5
217221,446199,N,10
217221,476215,N,3.4
217221,584316,N,10
217222,217222,Y,0
217222,361050,N,5
217222,510970,N,8.1
217222,605396,N,0.1
217222,605398,N,0.1
217222,605399,N,0.1
217223,217223,Y,0
217223,472722,N,2
217223,472723,N,6
217223,511644,N,2
217223,513107,N,1.5
217226,217226,Y,0
217226,529140,N,0.1
217226,536723,N,5
217226,554573,N,0.1
217226,585583,N,0.2
499441,457326,N,10
499441,499441,Y,0
499441,606780,N,0.1
217235,217235,Y,0
217235,308421,N,12.4
217235,308422,N,6.5
217235,384628,N,17.7
217235,384629,N,0.1
217235,429740,N,0.1
217235,562696,N,2.5
217235,568734,N,6.6
217236,217236,Y,0
217236,228675,N,0.2
217236,404719,N,5.5
217236,529412,N,3.3
217236,529414,N,9.8
217236,529417,N,3.3
217236,536612,N,6.5
217236,569616,N,0.1
217236,572444,N,12
217236,592834,N,3.5
217236,603184,N,9.4
472156,25678,N,9.5
472156,425380,N,17
472156,431302,N,0.3
472156,471364,N,10
472156,472156,Y,0
472156,484774,N,17
472156,484775,N,11
472156,515223,N,5
472156,515225,N,5.6
472156,524861,N,1.4
472156,525141,N,0.3
472156,606676,N,11
472156,606703,N,0.1
217238,217238,Y,0
217239,69933,N,5
217239,195972,N,6
217239,195978,N,30
217239,217239,Y,0
217239,447913,N,1
217239,481597,N,13
217239,481598,N,5
217239,481659,N,10
217239,481662,N,19
217239,498682,N,15
217239,507581,N,12
217239,514541,N,15
217239,542697,N,12
217239,549367,N,6
217239,590420,N,15
217240,217240,Y,0
18503,18503,Y,0
18503,35704,N,0.5
18503,140461,N,3
18503,531188,N,0.4
18503,588768,N,0.5
18503,588771,N,11.5
18503,599846,N,11.5
18503,599847,N,25
18503,599848,N,0.1
18503,599849,N,0.5
18503,599850,N,0.5
217244,20369,N,0.3
217244,179093,N,0.1
217244,217244,Y,0
217244,512885,N,2
217244,512886,N,4
217244,534596,N,1.5
217244,534597,N,0.5
217244,582849,N,2.6
217244,583025,N,1.4
217244,592172,N,0.1
465581,18620,N,10
465581,465581,Y,0
465581,562683,N,12
465581,573290,N,0.1
217246,217246,Y,0
217247,217247,Y,0
217247,319999,N,0.1
217247,326052,N,3
217247,392171,N,3
217247,496024,N,0.2
217247,503200,N,3
217247,504767,N,0.2
217247,520213,N,0.1
217247,547167,N,0.1
217247,548064,N,3
217247,548720,N,0.1
217247,571314,N,26.5
217247,594047,N,0.3
217247,594253,N,0.3
217247,607807,N,0.1
217249,200288,N,0.2
217249,217249,Y,0
217249,318180,N,0.1
217249,318183,N,19
217249,433894,N,0.1
217249,499706,N,7
217249,499707,N,6
217249,499708,N,16
217249,499709,N,0.3
217249,506429,N,2.4
217252,217252,Y,0
217254,217254,Y,0
329689,329689,Y,0
329689,469992,N,18.9
329689,470973,N,19
329689,470975,N,18.1
329689,492596,N,0.5
329689,535580,N,0.4
329689,558526,N,0.4
217258,20905,N,0.1
217258,217258,Y,0
217258,315216,N,0.1
217258,435673,N,0.1
83575,83575,Y,0
217259,217259,Y,0
217260,217260,Y,0
217261,217261,Y,0
217261,319130,N,0.5
217261,319131,N,11
217261,455715,N,0.3
217261,465384,N,0.2
217261,503589,N,1
217261,595541,N,10.7
217261,611510,N,0.2
17420,17420,Y,0
17420,421244,N,18
217263,217263,Y,0
217263,468988,N,0.3
217263,484157,N,0.3
17437,17437,Y,0
217267,217267,Y,0
217267,474427,N,0.1
217267,535439,N,0.1
217269,217269,Y,0
217269,550070,N,7
217270,143815,N,1
217270,217270,Y,0
217272,217272,Y,0
217272,313698,N,0.1
217272,488021,N,0.5
217272,508722,N,7
217272,548193,N,0.1
217272,569790,N,19
217272,573473,N,0.1
217274,217274,Y,0
17535,17535,Y,0
217275,217275,Y,0
217275,395317,N,400
217275,519488,N,1
217275,529332,N,0.1
217275,529612,N,0.1
217275,532673,N,2
217275,563527,N,1
217275,589344,N,0.1
491148,432016,N,0.1
491148,490088,N,1.5
491148,491148,Y,0
17551,17551,Y,0
510814,51175,N,4
510814,481128,N,0.2
510814,510814,Y,0
217290,196994,N,0.1
217290,217290,Y,0
217290,315435,N,0.3
217294,217294,Y,0
217294,407093,N,2
217294,407141,N,0.2
217294,407143,N,4
217294,407144,N,2.6
217294,429827,N,4
217294,429828,N,4
217294,432254,N,4
217294,519042,N,9
217294,562305,N,6
217294,562307,N,2.6
217294,562308,N,10.2
217294,562309,N,7.3
217294,562310,N,3.1
217294,565910,N,5
217294,593508,N,22.9
55720,55720,Y,0
55720,511715,N,4.5
217297,186240,N,4
217297,217297,Y,0
217297,316451,N,1
217297,316454,N,1.5
217297,391979,N,1
217297,415211,N,1
217297,490801,N,0.9
217297,532568,N,30.3
217297,532623,N,1
217297,542960,N,1.6
217297,542961,N,0.1
217297,565357,N,1
217297,565358,N,3
217297,565360,N,0.1
217297,578335,N,0.5
217297,578336,N,0.1
217297,578337,N,0.2
217297,588226,N,0.2
217297,613696,N,0.2
217297,613697,N,0.2
217297,613699,N,0.1
17705,17705,Y,0
17705,561972,N,10
19632,19632,Y,0
19632,23199,N,1
19632,252107,N,0.1
19632,252119,N,0.2
19632,343333,N,0.1
19632,512947,N,0.1
19632,534605,N,0.1
19632,542781,N,1
19632,560824,N,0.1
19632,568383,N,0.5
469906,95925,N,40
469906,95926,N,9
469906,459866,N,0.1
469906,459871,N,19
469906,469906,Y,0
469906,480002,N,3
494117,217305,N,0.1
494117,377121,N,0.1
494117,494117,Y,0
19304,19304,Y,0
217311,217311,Y,0
29089,29089,Y,0
29089,29090,N,1
29089,198180,N,1
29089,390486,N,27
379243,379243,Y,0
379243,529503,N,0.1
379243,529505,N,0.1
412155,412155,Y,0
412155,559485,N,5.4
217315,95457,N,2
217315,217315,Y,0
217315,234909,N,13
217315,489852,N,1
217315,508815,N,1
584982,584982,Y,0
584982,585724,N,0.5
584982,585733,N,0.5
584982,585735,N,0.5
584982,585737,N,0.5
584982,585766,N,0.5
217321,217321,Y,0
217321,560956,N,0.1
440566,440566,Y,0
440566,545734,N,1
18980,18980,Y,0
18980,320476,N,48
385538,351740,N,12
385538,351741,N,12
385538,385538,Y,0
385538,412237,N,0.1
385538,599655,N,12
217324,217324,Y,0
217324,519720,N,13
217324,537480,N,0.1
217324,537481,N,0.1
217324,537499,N,13
217326,217326,Y,0
217326,446869,N,0.5
217326,524949,U,0.1
217326,524950,U,0.1
217327,217327,Y,0
217328,83553,N,8
217328,205970,N,5
217328,217328,Y,0
217328,402187,N,0.5
217328,415340,N,16
217328,420794,N,9
217328,474387,N,0.3
217328,499354,N,0.4
217328,499361,N,0.1
217328,499405,N,0.1
217328,501365,N,2.5
217328,510878,N,0.1
217328,510881,N,0.1
217328,583008,N,9.1
217328,583011,N,9.3
217328,586330,N,16
19237,19237,Y,0
19237,467712,N,2
19237,516593,N,0.5
19237,517895,N,0.5
19237,517897,N,0.5
19237,554792,N,0.1
19237,606714,N,0.5
19237,606748,N,0.5
217330,140490,N,45
217330,140491,N,5
217330,140492,N,60
217330,217330,Y,0
217330,287723,N,1
217330,534301,N,60
217330,548825,N,0.5
217333,146162,N,0.5
217333,217333,Y,0
217333,278697,N,6
217333,462591,N,0.5
217333,510564,N,0.5
217333,510565,N,0.5
217333,510638,N,0.5
217333,517411,N,3
217333,611493,N,0.5
217336,217336,Y,0
18165,18165,Y,0
18165,469703,N,0.23
217340,188505,N,0.1
217340,188846,N,1.8
217340,217340,Y,0
217340,400700,N,0.9
217340,512827,N,0.1
18180,18180,Y,0
18180,497656,N,0.2
18180,517089,N,0.2
18180,517090,N,0.2
18180,607868,N,0.2
18200,18200,Y,0
18200,344355,N,0.25
505200,498454,N,1
505200,505200,Y,0
217344,22113,N,0.2
217344,141103,N,0.1
217344,217344,Y,0
217344,468111,N,0.1
217344,493357,N,0.1
508203,386053,N,1
508203,432741,N,18
508203,484582,N,8
508203,484583,N,1
508203,508203,Y,0
508203,531804,N,0.1
508203,531811,N,0.8
508203,580814,N,18
508203,587102,N,1
508203,596413,N,3.2
48494,48494,Y,0
48494,381339,N,0.2
398016,398016,Y,0
398016,489659,N,0.1
398016,526185,N,0.3
521660,521660,Y,0
18306,18306,Y,0
18306,360512,N,0.1
18306,597817,N,0.1
217353,217353,Y,0
18392,18392,Y,0
18392,459298,N,0.2
18392,517988,N,0.2
217356,217356,Y,0
217357,217357,Y,0
217357,565066,N,0.1
521662,249929,N,15
521662,249930,N,0.1
521662,331725,N,0.1
521662,473334,N,0.1
521662,494104,N,0.1
521662,494106,N,0.1
521662,521662,Y,0
217362,150667,N,0.1
217362,217362,Y,0
217362,475595,N,3
217362,555836,N,0.1
217362,555837,N,14
217362,567159,N,0.1
217362,600775,N,10
217363,217363,Y,0
217363,257798,N,0.1
217363,422148,N,0.5
217363,452044,N,0.1
217363,594297,N,0.1
217364,217364,Y,0
217364,501101,N,3
217364,537109,N,0.5
217364,562610,N,0.1
217366,217366,Y,0
18544,18544,Y,0
18544,225131,N,14.9
18544,225132,N,14.9
217368,46180,N,42
217368,161502,N,8.5
217368,217368,Y,0
217368,300708,N,18
217368,508320,N,1
217368,553817,N,8.5
217368,553818,N,18
217368,560772,N,42
217368,565136,N,0.5
217368,565137,N,0.5
217368,565138,N,0.5
217368,565140,N,0.5
217368,607908,N,4
217369,217369,Y,0
217369,404763,N,0.1
217370,185506,N,11
217370,217370,Y,0
217370,458033,N,0.1
217370,491498,N,0.2
217370,522185,N,0.2
217370,598708,N,0.3
217371,217371,Y,0
217371,511738,N,1
217371,511739,N,1
27652,23389,N,7
27652,27652,Y,0
27652,466538,N,0.2
27652,528149,N,1
27652,534859,N,1
217374,217374,Y,0
217374,230225,N,0.1
217374,230226,N,2
217374,230229,N,15
217374,230230,N,35
217374,413980,N,0.1
217375,28261,N,1
217375,28263,N,1
217375,89499,N,1
217375,197954,N,1
217375,217375,Y,0
217375,481639,N,2.5
217375,499090,N,25
217375,499091,N,1.2
217375,527349,N,1
217375,527356,N,0.5
217375,527359,N,1.2
217375,527360,N,1.2
217375,539302,N,0.1
217375,539413,N,0.7
217375,539415,N,0.7
217375,543045,N,2.5
217375,582489,N,0.5
217385,191781,N,0.5
217385,217385,Y,0
217385,406016,N,10
217385,436646,N,0.1
217385,488372,N,0.1
217385,545837,N,0.1
217385,581529,N,0.1
217385,595386,N,0.1
217385,595402,N,0.1
521664,487922,N,0.1
521664,490903,N,12.5
521664,490904,N,12
521664,492395,N,0.1
521664,500639,N,0.1
521664,502364,N,13
521664,521664,Y,0
521664,523404,N,0.1
521664,530821,N,0.1
521664,565276,N,0.1
521664,586282,N,0.1
217388,217388,Y,0
217388,373704,N,0.1
217388,470304,N,0.2
217388,524272,U,0.2
217390,217390,Y,0
217390,405303,N,15
217390,449891,N,15
217395,217395,Y,0
217395,531450,N,0.1
217397,140472,N,0.06
217397,217397,Y,0
217397,283424,N,1
217397,283426,N,0.12
217400,217400,Y,0
217400,493716,N,1
217401,217401,Y,0
217401,315922,N,0.1
217401,533307,N,0.1
217401,533311,N,0.1
217401,569391,N,0.1
217403,217403,Y,0
217403,446416,N,1
217403,572515,N,1
217403,572516,N,1
217403,573519,N,1
18791,18791,Y,0
217404,217404,Y,0
217404,566704,N,0.1
217409,217409,Y,0
217409,536376,N,0.1
217409,536377,N,0.1
217409,536379,N,0.1
217409,536380,N,0.1
217409,536381,N,0.1
217409,544962,N,120
217409,608283,N,0.1
217411,217411,Y,0
217413,217413,Y,0
217414,217414,Y,0
217415,73352,N,0.1
217415,73355,N,0.5
217415,217415,Y,0
217415,484412,N,0.1
217415,518473,N,0.1
217415,522163,N,0.1
217415,550309,N,0.1
217415,575180,N,0.1
217417,190045,N,0.1
217417,217417,Y,0
217417,485422,N,0.1
217417,501622,N,0.2
217417,588829,N,0.1
217419,217419,Y,0
217419,435708,N,0.5
17361,17361,Y,0
17361,427469,N,0.2
17361,570603,N,0.5
217424,217424,Y,0
217424,391257,N,0.3
217424,534296,N,1
217424,567049,N,1
217424,589763,N,1
20840,20838,N,20
20840,20839,N,15
20840,20840,Y,0
20840,190002,N,20
20840,190003,N,12
20840,190004,N,32
20840,190005,N,6
20840,326439,N,25
20840,506091,N,20
20840,507141,N,8.6
20840,507142,N,14
20840,524083,N,10
20840,524084,N,30
20840,567348,N,0.1
20840,567351,N,7
20840,567353,N,8.4
20840,567650,N,0.1
20840,579386,N,20
20840,579389,N,20
508493,199418,N,3
508493,217428,N,0.1
508493,394352,N,3
508493,394354,N,3
508493,417597,N,0.1
508493,497283,N,2
508493,508493,Y,0
217429,217429,Y,0
217429,455653,N,0.3
217429,464308,N,0.1
217429,491885,N,8.9
217429,556800,N,0.6
217429,556801,N,0.6
217429,556803,N,1.5
217429,556808,N,0.3
217429,557175,N,0.1
217429,611505,N,0.3
217438,217438,Y,0
217439,217439,Y,0
217440,217440,Y,0
217440,383232,N,0.1
217440,442460,N,0.2
217440,607940,N,4
217441,217441,Y,0
217441,330217,N,5
217446,217446,Y,0
217446,452408,N,0.1
217446,477430,N,0.3
217446,524997,N,0.2
217446,531013,N,0.1
217446,531048,N,0.1
217447,217447,Y,0
217450,217450,Y,0
217450,435968,N,7
217450,483839,N,0.1
217451,19476,N,1
217451,19477,N,0.4
217451,23043,N,35
217451,116234,N,0.1
217451,181033,N,1
217451,217451,Y,0
217451,258314,N,1
217451,364140,N,51
217451,414870,N,20
217451,415346,N,2
217451,454683,N,11
217451,474757,N,2
217451,479604,N,20
217451,558810,N,20
217451,558811,N,20
217451,558812,N,20
217451,558813,N,20
217451,558824,N,0.1
17823,17823,Y,0
17823,164028,N,3
17823,495257,N,10
17823,509651,N,10
17823,519765,N,0.3
17823,547992,N,1.5
28632,28629,N,5
28632,28630,N,10
28632,28631,N,14
28632,28632,Y,0
28632,79987,N,19
28632,79990,N,217
28632,79991,N,220
28632,196415,N,141
28632,500598,N,141
28632,500600,N,141
28632,536705,N,201
28632,536798,N,19
28632,547864,N,18
28632,565102,N,18
28632,566180,N,7
28632,591502,N,16
28632,591503,N,6
28632,591504,N,11
28632,591505,N,12
28632,591506,N,11
217458,217458,Y,0
570254,413887,N,0.1
570254,490968,N,24
570254,490969,N,24
570254,500479,N,0.1
570254,561564,N,0.1
570254,570254,Y,0
521669,53408,N,6
521669,169020,N,5
521669,169026,N,17
521669,169027,N,17
521669,433106,N,0.5
521669,521669,Y,0
521669,553982,N,17
521669,573962,N,15
521669,578161,N,7
521669,591116,N,15
521670,32863,N,0.3
521670,353144,N,0.2
521670,357431,N,0.3
521670,499402,N,4
521670,499403,N,0.3
521670,521670,Y,0
521670,554207,N,0.3
521670,554209,N,0.5
521671,285200,N,0.1
521671,504022,N,0.1
521671,504025,N,0.1
521671,521671,Y,0
217465,217465,Y,0
217465,284231,N,10
217465,284232,N,3
217465,535736,N,0.1
217465,611320,N,0.1
217465,612839,N,12
217465,612840,N,8
217468,217468,Y,0
217468,409907,N,6
217468,409908,N,12.3
217468,482873,N,2.6
217468,497355,N,11
217468,497357,N,8.5
217468,509152,N,9.5
217468,509162,N,6
217468,543447,N,5.3
217468,555413,N,9.1
217468,555414,N,1.6
217468,578103,N,12
217468,578104,N,39.4
217468,578105,N,5.9
217468,578486,N,0.3
217468,590424,N,0.2
217468,590428,N,0.2
217468,590429,N,0.3
217468,617676,N,0.2
260727,260727,Y,0
260727,506142,N,0.1
260727,519294,N,25
260727,531537,N,0.1
217470,217470,Y,0
217470,393230,N,0.2
217470,393231,N,0.1
217470,413236,N,0.3
217470,483073,N,6.2
217470,483074,N,2.7
217470,505359,N,4
217470,514427,N,20.6
217470,514428,N,106
217470,543900,N,1
217470,543965,N,44.7
217470,567843,N,2
217470,567845,N,6.2
217470,571277,N,2
217470,571288,N,6
217470,571290,N,2
217470,581003,N,19.6
217470,581018,N,21
217470,588233,N,1
217470,592874,N,23.3
217470,603166,N,39.5
217470,606392,N,43.2
217471,217471,Y,0
217471,386179,N,0.1
217471,431492,N,3
217471,431494,N,3
217471,473957,N,5
217471,496473,N,0.1
217471,497858,N,0.1
217471,535975,N,15
217471,535976,N,1
217471,536015,N,5
217471,536017,N,15
217471,550091,N,1
217471,550448,N,2.8
217471,557939,N,0.1
217471,561009,N,2
217471,567120,N,0.1
217471,570526,N,43.4
217473,217473,Y,0
217473,491436,N,0.1
217473,505791,N,0.3
217474,217474,Y,0
217477,217477,Y,0
217477,233285,N,1
521672,521672,Y,0
521672,530396,N,0.1
521672,554335,N,0.1
217481,93768,N,10
217481,217481,Y,0
217481,229532,N,30
217481,403628,N,5
217481,448229,N,10
217481,448232,N,20
217481,448235,N,0.5
217481,464289,N,10
217481,503594,N,0.1
217481,503597,N,0.2
217481,510471,N,4
217481,535062,N,0.1
217481,588232,N,10
217481,602316,N,0.1
18012,18012,Y,0
18012,47454,N,0.5
18012,371258,N,12
18012,434080,N,6
18012,460065,N,5
18012,460739,N,8
18012,484333,N,6.2
18012,602525,N,2
18981,18981,Y,0
18981,463347,N,1
18981,585284,N,0.2
18981,607155,N,17
217488,25576,N,1
217488,50218,N,0.7
217488,217488,Y,0
217488,472107,N,0.2
217488,484622,N,0.5
217488,559715,N,3.1
549126,217491,N,15
549126,514018,N,0.1
549126,514023,N,5
549126,549126,Y,0
18129,18129,Y,0
18129,529636,N,0.1
18129,529647,N,0.1
18129,593701,N,0.1
19242,19242,Y,0
19242,257648,N,0.1
19242,257819,N,1.8
19242,353721,N,1.8
18195,18195,Y,0
19218,19218,Y,0
19218,394035,N,0.2
19218,598513,N,0.4
28768,28768,Y,0
28768,457625,N,3
28768,538550,N,3
28768,538657,N,0.1
28768,538662,N,0.1
28768,555921,N,9.2
217499,73135,N,15
217499,217499,Y,0
217499,320949,N,1
217499,406579,N,4
217499,551268,N,0.3
217500,217500,Y,0
27233,27233,Y,0
27233,27236,N,0.5
27233,27239,N,0.5
27233,61848,N,0.5
27233,61850,N,3
27233,188696,N,39
27233,188700,N,11
27233,188720,N,25
27233,188725,N,14
27233,188731,N,24
27233,319611,N,0.5
27233,319613,N,0.5
27233,319616,N,25
27233,394368,N,1
27233,426497,N,5
27233,426498,N,15
27233,436071,N,3
27233,461975,N,1
27233,478639,N,30
27233,509121,N,25
27233,509968,N,11
27233,534367,N,5.5
27233,551234,N,13.8
27233,559149,N,1
27233,580267,N,21
27233,605218,N,0.5
217502,217502,Y,0
217502,470837,N,0.1
217502,470839,N,0.1
217502,470841,N,0.1
217502,473352,N,15
217502,502068,N,0.1
217502,546910,N,0.1
217502,584829,N,25
217502,597067,N,0.1
26850,26850,Y,0
26850,483446,N,9
26850,491607,N,0.3
26850,501037,N,0.1
26850,514326,N,6
26850,514329,N,0.1
217504,217504,Y,0
217506,19648,N,12
217506,19649,N,5
217506,217506,Y,0
217506,253998,N,5
217509,217509,Y,0
18425,18425,Y,0
18425,376642,N,12
18425,413184,N,12
18425,413186,N,12
18425,430858,N,0.1
18425,580052,N,0.1
217511,19184,N,0.1
217511,29231,N,15
217511,35633,N,15
217511,217511,Y,0
217511,422195,N,15
217511,488573,N,15
217511,498115,N,25
217511,548700,N,25
217511,557915,N,19
19055,19055,Y,0
19055,28003,N,17.3
19055,28005,N,7
19055,28006,N,7
19055,28007,N,7.5
19055,68093,N,115
19055,192352,N,76
19055,324928,N,6.5
19055,324931,N,9.7
19055,324932,N,11
19055,432241,N,7
19055,440755,N,7
19055,440756,N,13.3
19055,440758,N,6.5
19055,440759,N,11
19055,440765,N,115
19055,487898,N,7.3
19055,524193,N,6.3
19055,526279,N,0.1
19055,528402,N,6.5
19055,546093,N,16.2
19055,546094,N,23.6
19055,584110,N,17.3
19055,608454,N,13.3
217512,217512,Y,0
217513,217513,Y,0
217514,217514,Y,0
217514,377750,N,0.1
217514,445834,N,10
217514,504258,N,6.6
217514,595376,N,1
33612,33612,Y,0
18499,18499,Y,0
18499,417741,N,7.1
18499,458269,N,8.3
18499,490614,N,13.6
18499,531205,N,0.1
18499,594061,N,12.5
18499,597795,N,12.5
442530,442530,Y,0
25693,25693,Y,0
25693,349529,N,0.1
25693,603085,N,14
25693,604401,N,0.2
217520,217520,Y,0
217520,410083,N,27
217520,410085,N,0.1
217520,410086,N,0.1
217520,410299,N,2
217520,572630,N,0.1
217520,572631,N,0.1
217521,217521,Y,0
217522,31096,N,0.1
217522,217522,Y,0
217522,353957,N,18
217522,509582,N,0.1
217523,217523,Y,0
217524,217524,Y,0
217525,87608,N,3
217525,193073,N,2
217525,197264,N,7
217525,217525,Y,0
217525,260454,N,0.1
217525,325504,N,2.5
217525,325505,N,2.5
217525,325506,N,2.5
217525,325507,N,2.5
217525,325508,N,2.5
217525,325513,N,3
217525,391946,N,0.1
217525,391954,N,2.5
217525,402797,N,3
217525,426259,N,17
217525,479399,N,0.2
217525,479432,N,2.5
217525,479435,N,30
217525,515447,N,2
217525,520728,N,1
217525,532114,N,30
217525,532127,N,5
217525,532173,N,2.5
217525,532180,N,0.1
217525,533480,N,2.5
217525,535749,N,4
217525,574026,N,5
217525,574426,N,5
217525,579830,N,5
217525,581589,N,5
217525,602793,N,2.5
217525,602794,N,4.1
217525,602795,N,2.5
217526,217526,Y,0
217528,182113,N,4
217528,217528,Y,0
217528,494633,N,3
217528,512050,N,0.1
